data_year,survey_period,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2015,2015,Males,85+,Diet low in whole grains & high fibre cereals,Stroke,39,2083,,206.0,11120.0,,26.0,1408.0,,232.0,12529.0,,
2015,2015,Males,85+,Diet low in whole grains & high fibre cereals,Type 2 diabetes mellitus,20,491,,111.0,2719.0,,118.0,2882.0,,229.0,5601.0,,
2015,2015,Males,15–24,High blood plasma glucose,Chronic kidney disease,0,1,,9.0,73.0,,7.0,56.0,,16.0,129.0,,
2015,2015,Males,15–24,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,130.0,130.0,,130.0,130.0,,
2015,2015,Males,15–24,High blood plasma glucose,Type 1 diabetes mellitus,1,1,,70.0,70.0,,552.0,552.0,,622.0,622.0,,
2015,2015,Males,15–24,High blood plasma glucose,Type 2 diabetes mellitus,0,0,,0.0,0.0,,116.0,116.0,,116.0,116.0,,
2015,2015,Males,25–34,High blood plasma glucose,Bladder cancer,0,0,,0.0,0.0,,0.0,1.0,,0.0,1.0,,
2015,2015,Males,25–34,High blood plasma glucose,Bowel cancer,0,26,,9.0,1454.0,,0.0,37.0,,9.0,1491.0,,
2015,2015,Males,25–34,High blood plasma glucose,Breast cancer,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2015,2015,Males,25–34,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2015,2015,Males,25–34,High blood plasma glucose,Chronic kidney disease,1,5,,38.0,285.0,,20.0,150.0,,58.0,435.0,,
2015,2015,Males,25–34,High blood plasma glucose,Coronary heart disease,1,48,,45.0,2716.0,,2.0,153.0,,47.0,2869.0,,
2015,2015,Males,25–34,High blood plasma glucose,Dementia,0,1,,0.0,53.0,,0.0,7.0,,0.0,60.0,,
2015,2015,Males,25–34,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2015,2015,Males,25–34,High blood plasma glucose,Liver cancer,0,6,,2.0,339.0,,0.0,1.0,,2.0,340.0,,
2015,2015,Males,25–34,High blood plasma glucose,Lung cancer,0,4,,1.0,239.0,,0.0,3.0,,1.0,242.0,,
2015,2015,Males,25–34,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,214.0,214.0,,214.0,214.0,,
2015,2015,Males,25–34,High blood plasma glucose,Pancreatic cancer,0,3,,1.0,171.0,,0.0,1.0,,1.0,173.0,,
2015,2015,Males,25–34,High blood plasma glucose,Peripheral vascular disease,0,1,,4.0,61.0,,1.0,14.0,,5.0,75.0,,
2015,2015,Males,25–34,High blood plasma glucose,Stroke,0,8,,8.0,458.0,,2.0,106.0,,10.0,563.0,,
2015,2015,Males,25–34,High blood plasma glucose,Type 1 diabetes mellitus,3,3,,180.0,180.0,,892.0,892.0,,1072.0,1072.0,,
2015,2015,Males,25–34,High blood plasma glucose,Type 2 diabetes mellitus,3,3,,153.0,153.0,,415.0,415.0,,568.0,568.0,,
2015,2015,Males,35–44,High blood plasma glucose,Bladder cancer,0,4,,3.0,178.0,,0.0,6.0,,3.0,184.0,,
2015,2015,Males,35–44,High blood plasma glucose,Bowel cancer,1,55,,40.0,2526.0,,1.0,84.0,,41.0,2610.0,,
2015,2015,Males,35–44,High blood plasma glucose,Breast cancer,0,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2015,2015,Males,35–44,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,3.0,,0.0,3.0,,
2015,2015,Males,35–44,High blood plasma glucose,Chronic kidney disease,4,25,,162.0,1153.0,,47.0,339.0,,209.0,1491.0,,
2015,2015,Males,35–44,High blood plasma glucose,Coronary heart disease,4,198,,176.0,9044.0,,18.0,904.0,,194.0,9947.0,,
2015,2015,Males,35–44,High blood plasma glucose,Dementia,0,3,,2.0,134.0,,0.0,24.0,,3.0,158.0,,
2015,2015,Males,35–44,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,1.0,80.0,,1.0,80.0,,
2015,2015,Males,35–44,High blood plasma glucose,Liver cancer,0,17,,13.0,783.0,,0.0,5.0,,13.0,788.0,,
2015,2015,Males,35–44,High blood plasma glucose,Lung cancer,1,59,,42.0,2688.0,,0.0,16.0,,42.0,2705.0,,
2015,2015,Males,35–44,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,265.0,265.0,,265.0,265.0,,
2015,2015,Males,35–44,High blood plasma glucose,Pancreatic cancer,0,20,,15.0,921.0,,0.0,8.0,,15.0,929.0,,
2015,2015,Males,35–44,High blood plasma glucose,Peripheral vascular disease,0,3,,13.0,141.0,,3.0,28.0,,16.0,169.0,,
2015,2015,Males,35–44,High blood plasma glucose,Stroke,1,37,,31.0,1687.0,,4.0,243.0,,36.0,1930.0,,
2015,2015,Males,35–44,High blood plasma glucose,Type 1 diabetes mellitus,8,8,,359.0,359.0,,897.0,897.0,,1256.0,1256.0,,
2015,2015,Males,35–44,High blood plasma glucose,Type 2 diabetes mellitus,19,19,,846.0,846.0,,2150.0,2150.0,,2997.0,2997.0,,
2015,2015,Males,45–54,High blood plasma glucose,Bladder cancer,0,15,,15.0,530.0,,1.0,32.0,,16.0,562.0,,
2015,2015,Males,45–54,High blood plasma glucose,Bowel cancer,6,204,,208.0,7433.0,,7.0,248.0,,215.0,7680.0,,
2015,2015,Males,45–54,High blood plasma glucose,Breast cancer,0,2,,2.0,74.0,,0.0,6.0,,2.0,81.0,,
2015,2015,Males,45–54,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,16.0,,0.0,16.0,,
2015,2015,Males,45–54,High blood plasma glucose,Chronic kidney disease,9,54,,320.0,1998.0,,108.0,673.0,,427.0,2671.0,,
2015,2015,Males,45–54,High blood plasma glucose,Coronary heart disease,28,685,,1013.0,25106.0,,143.0,3544.0,,1156.0,28649.0,,
2015,2015,Males,45–54,High blood plasma glucose,Dementia,0,7,,8.0,266.0,,8.0,289.0,,15.0,555.0,,
2015,2015,Males,45–54,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,6.0,212.0,,6.0,212.0,,
2015,2015,Males,45–54,High blood plasma glucose,Liver cancer,3,98,,104.0,3520.0,,1.0,35.0,,105.0,3555.0,,
2015,2015,Males,45–54,High blood plasma glucose,Lung cancer,7,254,,258.0,9219.0,,2.0,75.0,,260.0,9293.0,,
2015,2015,Males,45–54,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,335.0,335.0,,335.0,335.0,,
2015,2015,Males,45–54,High blood plasma glucose,Pancreatic cancer,3,94,,95.0,3426.0,,1.0,28.0,,96.0,3453.0,,
2015,2015,Males,45–54,High blood plasma glucose,Peripheral vascular disease,1,7,,35.0,277.0,,10.0,72.0,,44.0,349.0,,
2015,2015,Males,45–54,High blood plasma glucose,Stroke,4,111,,161.0,4108.0,,24.0,602.0,,185.0,4710.0,,
2015,2015,Males,45–54,High blood plasma glucose,Type 1 diabetes mellitus,20,20,,748.0,748.0,,817.0,817.0,,1565.0,1565.0,,
2015,2015,Males,45–54,High blood plasma glucose,Type 2 diabetes mellitus,60,60,,2182.0,2182.0,,4116.0,4116.0,,6298.0,6298.0,,
2015,2015,Males,55–64,High blood plasma glucose,Bladder cancer,5,72,,136.0,2001.0,,8.0,111.0,,144.0,2112.0,,
2015,2015,Males,55–64,High blood plasma glucose,Bowel cancer,31,449,,866.0,12438.0,,41.0,581.0,,906.0,13019.0,,
2015,2015,Males,55–64,High blood plasma glucose,Breast cancer,0,3,,6.0,83.0,,1.0,17.0,,7.0,99.0,,
2015,2015,Males,55–64,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,2.0,30.0,,2.0,30.0,,
2015,2015,Males,55–64,High blood plasma glucose,Chronic kidney disease,27,143,,766.0,4010.0,,198.0,1037.0,,964.0,5047.0,,
2015,2015,Males,55–64,High blood plasma glucose,Coronary heart disease,92,1268,,2564.0,35331.0,,554.0,7653.0,,3119.0,42984.0,,
2015,2015,Males,55–64,High blood plasma glucose,Dementia,4,56,,105.0,1478.0,,146.0,2033.0,,251.0,3511.0,,
2015,2015,Males,55–64,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,19.0,282.0,,19.0,282.0,,
2015,2015,Males,55–64,High blood plasma glucose,Liver cancer,23,330,,636.0,9359.0,,8.0,118.0,,645.0,9477.0,,
2015,2015,Males,55–64,High blood plasma glucose,Lung cancer,58,845,,1597.0,23382.0,,19.0,274.0,,1616.0,23656.0,,
2015,2015,Males,55–64,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,496.0,496.0,,496.0,496.0,,
2015,2015,Males,55–64,High blood plasma glucose,Pancreatic cancer,19,282,,533.0,7788.0,,5.0,74.0,,538.0,7862.0,,
2015,2015,Males,55–64,High blood plasma glucose,Peripheral vascular disease,3,12,,80.0,304.0,,41.0,158.0,,121.0,462.0,,
2015,2015,Males,55–64,High blood plasma glucose,Stroke,20,267,,547.0,7408.0,,85.0,1146.0,,631.0,8555.0,,
2015,2015,Males,55–64,High blood plasma glucose,Type 1 diabetes mellitus,30,30,,856.0,856.0,,659.0,659.0,,1515.0,1515.0,,
2015,2015,Males,55–64,High blood plasma glucose,Type 2 diabetes mellitus,161,161,,4465.0,4465.0,,11214.0,11214.0,,15679.0,15679.0,,
2015,2015,Males,65–84,High blood plasma glucose,Bladder cancer,41,450,,560.0,6180.0,,49.0,545.0,,609.0,6725.0,,
2015,2015,Males,65–84,High blood plasma glucose,Bowel cancer,156,1691,,2330.0,25301.0,,179.0,1937.0,,2509.0,27238.0,,
2015,2015,Males,65–84,High blood plasma glucose,Breast cancer,2,18,,24.0,261.0,,5.0,54.0,,29.0,315.0,,
2015,2015,Males,65–84,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,97.0,1061.0,,97.0,1061.0,,
2015,2015,Males,65–84,High blood plasma glucose,Chronic kidney disease,171,881,,2300.0,11901.0,,689.0,3566.0,,2989.0,15466.0,,
2015,2015,Males,65–84,High blood plasma glucose,Coronary heart disease,375,5435,,5290.0,77133.0,,1479.0,21586.0,,6769.0,98719.0,,
2015,2015,Males,65–84,High blood plasma glucose,Dementia,179,1957,,2210.0,24254.0,,1272.0,13977.0,,3482.0,38231.0,,
2015,2015,Males,65–84,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,46.0,501.0,,46.0,501.0,,
2015,2015,Males,65–84,High blood plasma glucose,Liver cancer,60,651,,931.0,10191.0,,16.0,179.0,,948.0,10369.0,,
2015,2015,Males,65–84,High blood plasma glucose,Lung cancer,298,3284,,4550.0,50370.0,,101.0,1117.0,,4651.0,51487.0,,
2015,2015,Males,65–84,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,777.0,777.0,,777.0,777.0,,
2015,2015,Males,65–84,High blood plasma glucose,Pancreatic cancer,78,861,,1215.0,13443.0,,21.0,229.0,,1236.0,13672.0,,
2015,2015,Males,65–84,High blood plasma glucose,Peripheral vascular disease,43,171,,624.0,2405.0,,151.0,578.0,,775.0,2983.0,,
2015,2015,Males,65–84,High blood plasma glucose,Stroke,125,1991,,1717.0,26534.0,,311.0,4763.0,,2028.0,31297.0,,
2015,2015,Males,65–84,High blood plasma glucose,Type 1 diabetes mellitus,97,97,,1476.0,1476.0,,353.0,353.0,,1829.0,1829.0,,
2015,2015,Males,65–84,High blood plasma glucose,Type 2 diabetes mellitus,831,831,,11916.0,11916.0,,17328.0,17328.0,,29244.0,29244.0,,
2015,2015,Males,85+,High blood plasma glucose,Bladder cancer,37,313,,210.0,1739.0,,27.0,230.0,,237.0,1969.0,,
2015,2015,Males,85+,High blood plasma glucose,Bowel cancer,80,655,,473.0,3824.0,,69.0,571.0,,543.0,4394.0,,
2015,2015,Males,85+,High blood plasma glucose,Breast cancer,0,4,,3.0,22.0,,1.0,13.0,,4.0,34.0,,
2015,2015,Males,85+,High blood plasma glucose,Cataract and other lens disorders,0,0,,0.0,0.0,,79.0,655.0,,79.0,655.0,,
2015,2015,Males,85+,High blood plasma glucose,Chronic kidney disease,152,781,,831.0,4257.0,,151.0,772.0,,982.0,5029.0,,
2015,2015,Males,85+,High blood plasma glucose,Coronary heart disease,345,4872,,1833.0,25892.0,,505.0,7131.0,,2337.0,33023.0,,
2015,2015,Males,85+,High blood plasma glucose,Dementia,348,2932,,1896.0,15734.0,,1116.0,9358.0,,3011.0,25092.0,,
2015,2015,Males,85+,High blood plasma glucose,Glaucoma,0,0,,0.0,0.0,,8.0,65.0,,8.0,65.0,,
2015,2015,Males,85+,High blood plasma glucose,Liver cancer,17,137,,96.0,784.0,,5.0,40.0,,101.0,825.0,,
2015,2015,Males,85+,High blood plasma glucose,Lung cancer,93,767,,563.0,4618.0,,39.0,323.0,,601.0,4941.0,,
2015,2015,Males,85+,High blood plasma glucose,Other diabetes mellitus,1,1,,8.0,8.0,,61.0,61.0,,69.0,69.0,,
2015,2015,Males,85+,High blood plasma glucose,Pancreatic cancer,27,221,,159.0,1305.0,,8.0,65.0,,167.0,1371.0,,
2015,2015,Males,85+,High blood plasma glucose,Peripheral vascular disease,40,156,,222.0,854.0,,34.0,132.0,,257.0,986.0,,
2015,2015,Males,85+,High blood plasma glucose,Stroke,115,2083,,612.0,11120.0,,77.0,1408.0,,689.0,12529.0,,
2015,2015,Males,85+,High blood plasma glucose,Type 1 diabetes mellitus,40,40,,241.0,241.0,,3.0,3.0,,244.0,244.0,,
2015,2015,Males,85+,High blood plasma glucose,Type 2 diabetes mellitus,491,491,,2719.0,2719.0,,2882.0,2882.0,,5601.0,5601.0,,
2015,2015,Males,Under 15,High blood plasma glucose,Chronic kidney disease,0,3,,28.0,224.0,,2.0,15.0,,30.0,239.0,,
2015,2015,Males,Under 15,High blood plasma glucose,Other diabetes mellitus,0,0,,0.0,0.0,,93.0,93.0,,93.0,93.0,,
2015,2015,Males,Under 15,High blood plasma glucose,Type 1 diabetes mellitus,0,0,,0.0,0.0,,157.0,157.0,,157.0,157.0,,
2015,2015,Males,Under 15,High blood plasma glucose,Type 2 diabetes mellitus,0,0,,0.0,0.0,,27.0,27.0,,27.0,27.0,,
2015,2015,Males,25–34,High blood pressure,Aortic aneurysm,1,4,,66.0,225.0,,0.0,0.0,,66.0,225.0,,
2015,2015,Males,25–34,High blood pressure,Atrial fibrillation and flutter,0,0,,0.0,0.0,,98.0,268.0,,98.0,268.0,,
2015,2015,Males,25–34,High blood pressure,Cardiomyopathy,6,18,,358.0,1015.0,,9.0,26.0,,368.0,1042.0,,
2015,2015,Males,25–34,High blood pressure,Chronic kidney disease,1,5,,55.0,285.0,,29.0,150.0,,83.0,435.0,,
2015,2015,Males,25–34,High blood pressure,Coronary heart disease,21,48,,1156.0,2716.0,,64.0,153.0,,1220.0,2869.0,,
2015,2015,Males,25–34,High blood pressure,Hypertensive heart disease,1,1,,33.0,54.0,,0.0,0.0,,33.0,54.0,,
2015,2015,Males,25–34,High blood pressure,Inflammatory heart disease,0,1,,5.0,62.0,,1.0,13.0,,6.0,75.0,,
2015,2015,Males,25–34,High blood pressure,Non-rheumatic valvular disease,1,4,,41.0,227.0,,10.0,54.0,,51.0,281.0,,
2015,2015,Males,25–34,High blood pressure,Peripheral vascular disease,0,1,,23.0,61.0,,5.0,14.0,,28.0,75.0,,
2015,2015,Males,25–34,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),1,2,,37.0,117.0,,5.0,17.0,,43.0,134.0,,
2015,2015,Males,25–34,High blood pressure,Stroke,3,8,,191.0,458.0,,45.0,106.0,,236.0,563.0,,
2015,2015,Males,35–44,High blood pressure,Aortic aneurysm,4,14,,185.0,668.0,,0.0,0.0,,185.0,669.0,,
2015,2015,Males,35–44,High blood pressure,Atrial fibrillation and flutter,0,0,,0.0,0.0,,198.0,607.0,,198.0,607.0,,
2015,2015,Males,35–44,High blood pressure,Cardiomyopathy,15,51,,699.0,2343.0,,18.0,61.0,,717.0,2405.0,,
2015,2015,Males,35–44,High blood pressure,Chronic kidney disease,6,25,,270.0,1153.0,,79.0,339.0,,349.0,1491.0,,
2015,2015,Males,35–44,High blood pressure,Coronary heart disease,78,198,,3560.0,9044.0,,356.0,904.0,,3916.0,9947.0,,
2015,2015,Males,35–44,High blood pressure,Hypertensive heart disease,3,5,,154.0,239.0,,1.0,1.0,,154.0,240.0,,
2015,2015,Males,35–44,High blood pressure,Inflammatory heart disease,1,12,,34.0,548.0,,1.0,22.0,,35.0,570.0,,
2015,2015,Males,35–44,High blood pressure,Non-rheumatic valvular disease,2,12,,109.0,546.0,,21.0,106.0,,130.0,653.0,,
2015,2015,Males,35–44,High blood pressure,Peripheral vascular disease,0,3,,22.0,141.0,,4.0,28.0,,27.0,169.0,,
2015,2015,Males,35–44,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),0,1,,10.0,49.0,,5.0,24.0,,15.0,72.0,,
2015,2015,Males,35–44,High blood pressure,Stroke,16,37,,729.0,1687.0,,105.0,243.0,,834.0,1930.0,,
2015,2015,Males,45–54,High blood pressure,Aortic aneurysm,8,26,,297.0,970.0,,0.0,0.0,,297.0,971.0,,
2015,2015,Males,45–54,High blood pressure,Atrial fibrillation and flutter,1,3,,39.0,112.0,,517.0,1479.0,,556.0,1591.0,,
2015,2015,Males,45–54,High blood pressure,Cardiomyopathy,18,58,,678.0,2144.0,,40.0,128.0,,718.0,2272.0,,
2015,2015,Males,45–54,High blood pressure,Chronic kidney disease,16,54,,578.0,1998.0,,195.0,673.0,,772.0,2671.0,,
2015,2015,Males,45–54,High blood pressure,Coronary heart disease,288,685,,10547.0,25106.0,,1486.0,3544.0,,12033.0,28649.0,,
2015,2015,Males,45–54,High blood pressure,Hypertensive heart disease,18,26,,660.0,985.0,,1.0,2.0,,661.0,987.0,,
2015,2015,Males,45–54,High blood pressure,Inflammatory heart disease,0,7,,18.0,278.0,,3.0,41.0,,21.0,319.0,,
2015,2015,Males,45–54,High blood pressure,Non-rheumatic valvular disease,5,21,,172.0,758.0,,57.0,248.0,,229.0,1007.0,,
2015,2015,Males,45–54,High blood pressure,Peripheral vascular disease,1,7,,48.0,277.0,,12.0,72.0,,60.0,349.0,,
2015,2015,Males,45–54,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),1,6,,50.0,222.0,,8.0,37.0,,58.0,259.0,,
2015,2015,Males,45–54,High blood pressure,Stroke,50,111,,1873.0,4108.0,,273.0,602.0,,2146.0,4710.0,,
2015,2015,Males,55–64,High blood pressure,Aortic aneurysm,18,51,,491.0,1395.0,,1.0,1.0,,492.0,1396.0,,
2015,2015,Males,55–64,High blood pressure,Atrial fibrillation and flutter,5,13,,140.0,354.0,,1322.0,3341.0,,1462.0,3695.0,,
2015,2015,Males,55–64,High blood pressure,Cardiomyopathy,44,124,,1207.0,3423.0,,80.0,228.0,,1287.0,3651.0,,
2015,2015,Males,55–64,High blood pressure,Chronic kidney disease,53,143,,1493.0,4010.0,,386.0,1037.0,,1880.0,5047.0,,
2015,2015,Males,55–64,High blood pressure,Coronary heart disease,596,1268,,16654.0,35331.0,,3599.0,7653.0,,20253.0,42984.0,,
2015,2015,Males,55–64,High blood pressure,Hypertensive heart disease,27,40,,789.0,1154.0,,3.0,5.0,,793.0,1159.0,,
2015,2015,Males,55–64,High blood pressure,Inflammatory heart disease,1,14,,30.0,401.0,,5.0,72.0,,35.0,473.0,,
2015,2015,Males,55–64,High blood pressure,Non-rheumatic valvular disease,13,47,,347.0,1293.0,,152.0,565.0,,499.0,1859.0,,
2015,2015,Males,55–64,High blood pressure,Peripheral vascular disease,3,12,,74.0,304.0,,38.0,158.0,,112.0,462.0,,
2015,2015,Males,55–64,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),4,14,,102.0,389.0,,14.0,55.0,,116.0,444.0,,
2015,2015,Males,55–64,High blood pressure,Stroke,130,267,,3624.0,7408.0,,560.0,1146.0,,4184.0,8555.0,,
2015,2015,Males,65–84,High blood pressure,Aortic aneurysm,90,301,,1332.0,4287.0,,2.0,6.0,,1334.0,4293.0,,
2015,2015,Males,65–84,High blood pressure,Atrial fibrillation and flutter,98,316,,1262.0,3910.0,,4003.0,11641.0,,5265.0,15551.0,,
2015,2015,Males,65–84,High blood pressure,Cardiomyopathy,113,375,,1750.0,5606.0,,254.0,841.0,,2004.0,6447.0,,
2015,2015,Males,65–84,High blood pressure,Chronic kidney disease,368,881,,4945.0,11901.0,,1479.0,3566.0,,6424.0,15466.0,,
2015,2015,Males,65–84,High blood pressure,Coronary heart disease,2367,5435,,34045.0,77133.0,,9541.0,21586.0,,43586.0,98719.0,,
2015,2015,Males,65–84,High blood pressure,Dementia,84,1957,,1044.0,24254.0,,601.0,13977.0,,1645.0,38231.0,,
2015,2015,Males,65–84,High blood pressure,Hypertensive heart disease,118,188,,1750.0,2793.0,,17.0,26.0,,1766.0,2819.0,,
2015,2015,Males,65–84,High blood pressure,Inflammatory heart disease,3,52,,54.0,820.0,,19.0,304.0,,73.0,1124.0,,
2015,2015,Males,65–84,High blood pressure,Non-rheumatic valvular disease,85,368,,1124.0,4765.0,,687.0,2886.0,,1811.0,7650.0,,
2015,2015,Males,65–84,High blood pressure,Peripheral vascular disease,41,171,,606.0,2405.0,,147.0,578.0,,752.0,2983.0,,
2015,2015,Males,65–84,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),17,72,,226.0,966.0,,14.0,59.0,,240.0,1025.0,,
2015,2015,Males,65–84,High blood pressure,Stroke,811,1991,,11104.0,26534.0,,2011.0,4763.0,,13115.0,31297.0,,
2015,2015,Males,85+,High blood pressure,Aortic aneurysm,46,195,,264.0,1111.0,,0.0,0.0,,264.0,1112.0,,
2015,2015,Males,85+,High blood pressure,Atrial fibrillation and flutter,118,455,,623.0,2395.0,,636.0,2446.0,,1258.0,4841.0,,
2015,2015,Males,85+,High blood pressure,Cardiomyopathy,37,148,,206.0,820.0,,137.0,544.0,,343.0,1364.0,,
2015,2015,Males,85+,High blood pressure,Chronic kidney disease,332,781,,1809.0,4257.0,,328.0,772.0,,2137.0,5029.0,,
2015,2015,Males,85+,High blood pressure,Coronary heart disease,2001,4872,,10637.0,25892.0,,2930.0,7131.0,,13567.0,33023.0,,
2015,2015,Males,85+,High blood pressure,Dementia,126,2932,,677.0,15734.0,,403.0,9358.0,,1080.0,25092.0,,
2015,2015,Males,85+,High blood pressure,Hypertensive heart disease,149,229,,732.0,1127.0,,14.0,22.0,,747.0,1149.0,,
2015,2015,Males,85+,High blood pressure,Inflammatory heart disease,1,15,,5.0,98.0,,12.0,223.0,,17.0,321.0,,
2015,2015,Males,85+,High blood pressure,Non-rheumatic valvular disease,115,543,,618.0,2923.0,,328.0,1549.0,,946.0,4472.0,,
2015,2015,Males,85+,High blood pressure,Peripheral vascular disease,31,156,,170.0,854.0,,26.0,132.0,,197.0,986.0,,
2015,2015,Males,85+,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),13,63,,79.0,367.0,,6.0,29.0,,85.0,396.0,,
2015,2015,Males,85+,High blood pressure,Stroke,755,2083,,4030.0,11120.0,,510.0,1408.0,,4541.0,12529.0,,
2015,2015,Males,25–34,High cholesterol,Coronary heart disease,33,48,,1865.0,2716.0,,105.0,153.0,,1970.0,2869.0,,
2015,2015,Males,25–34,High cholesterol,Stroke,4,8,,205.0,458.0,,48.0,106.0,,253.0,563.0,,
2015,2015,Males,35–44,High cholesterol,Coronary heart disease,139,198,,6361.0,9044.0,,635.0,904.0,,6996.0,9947.0,,
2015,2015,Males,35–44,High cholesterol,Stroke,16,37,,736.0,1687.0,,106.0,243.0,,842.0,1930.0,,
2015,2015,Males,45–54,High cholesterol,Coronary heart disease,434,685,,15934.0,25106.0,,2244.0,3544.0,,18178.0,28649.0,,
2015,2015,Males,45–54,High cholesterol,Stroke,41,111,,1521.0,4108.0,,220.0,602.0,,1742.0,4710.0,,
2015,2015,Males,55–64,High cholesterol,Coronary heart disease,617,1268,,17302.0,35331.0,,3722.0,7653.0,,21023.0,42984.0,,
2015,2015,Males,55–64,High cholesterol,Stroke,64,267,,1790.0,7408.0,,275.0,1146.0,,2065.0,8555.0,,
2015,2015,Males,65–84,High cholesterol,Coronary heart disease,1504,5435,,21590.0,77133.0,,6032.0,21586.0,,27622.0,98719.0,,
2015,2015,Males,65–84,High cholesterol,Stroke,200,1991,,2618.0,26534.0,,468.0,4763.0,,3086.0,31297.0,,
2015,2015,Males,85+,High cholesterol,Coronary heart disease,1387,4872,,7374.0,25892.0,,2031.0,7131.0,,9405.0,33023.0,,
2015,2015,Males,85+,High cholesterol,Stroke,242,2083,,1293.0,11120.0,,164.0,1408.0,,1457.0,12529.0,,
2015,2015,Males,15–24,Illicit drug use,Anxiety disorders,0,0,,0.0,0.0,,338.0,13311.0,,338.0,13311.0,,
2015,2015,Males,15–24,Illicit drug use,Chronic liver disease,0,1,,17.0,69.0,,7.0,27.0,,24.0,96.0,,
2015,2015,Males,15–24,Illicit drug use,Depressive disorders,0,0,,0.0,0.0,,240.0,10432.0,,240.0,10432.0,,
