year,cube,sex,measure,category,age_group,proportion_pct
2022,10,Persons,Measured blood pressure,Very high (from 160 / 100 mmHg to <180 / 110 mmHg),18-44,1.9
2022,10,Persons,Measured blood pressure,Very high (from 160 / 100 mmHg to <180 / 110 mmHg),45 +,7.8
2022,10,Persons,Measured blood pressure,Very high (from 160 / 100 mmHg to <180 / 110 mmHg),Total 18 +,5.0
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),18-24,0.6
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),25-34,0.1
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),35-44,0.7
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),45-54,1.3
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),55-64,1.9
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),65 +,2.4
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),25-44,0.4
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),45-64,1.7
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),65-74,1.7
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),75 +,3.2
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),18-44,0.5
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),45 +,1.9
2022,10,Persons,Measured blood pressure,Severe (from 180 / 110 mmHg),Total 18 +,1.3
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),18-24,1.1
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),25-34,2.2
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),35-44,3.3
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),45-54,7.1
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),55-64,8.2
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),65 +,13.0
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),25-44,2.8
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),45-64,7.5
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),65-74,10.8
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),75 +,16.0
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),18-44,2.4
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),45 +,9.7
2022,10,Persons,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),Total 18 +,6.3
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),18-24,4.5
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),25-34,12.1
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),35-44,14.8
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),45-54,27.0
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),55-64,32.3
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),65 +,40.6
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),25-44,13.4
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),45-64,29.5
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),65-74,38.9
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),75 +,42.9
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),18-44,11.4
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),45 +,34.1
2022,10,Persons,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),Total 18 +,23.3
2022,10,Persons,Measured blood pressure,Less than 100,18-24,17.3
2022,10,Persons,Measured blood pressure,Less than 100,25-34,10.8
2022,10,Persons,Measured blood pressure,Less than 100,35-44,10.2
2022,10,Persons,Measured blood pressure,Less than 100,45-54,6.4
2022,10,Persons,Measured blood pressure,Less than 100,55-64,3.8
2022,10,Persons,Measured blood pressure,Less than 100,65 +,2.8
2022,10,Persons,Measured blood pressure,Less than 100,25-44,10.6
2022,10,Persons,Measured blood pressure,Less than 100,45-64,5.1
2022,10,Persons,Measured blood pressure,Less than 100,65-74,2.8
2022,10,Persons,Measured blood pressure,Less than 100,75 +,2.9
2022,10,Persons,Measured blood pressure,Less than 100,18-44,12.1
2022,10,Persons,Measured blood pressure,Less than 100,45 +,4.2
2022,10,Persons,Measured blood pressure,Less than 100,Total 18 +,8.0
2022,10,Persons,Measured blood pressure,100 to less than 110,18-24,28.2
2022,10,Persons,Measured blood pressure,100 to less than 110,25-34,26.0
2022,10,Persons,Measured blood pressure,100 to less than 110,35-44,22.0
2022,10,Persons,Measured blood pressure,100 to less than 110,45-54,13.6
2022,10,Persons,Measured blood pressure,100 to less than 110,55-64,10.3
2022,10,Persons,Measured blood pressure,100 to less than 110,65 +,5.8
2022,10,Persons,Measured blood pressure,100 to less than 110,25-44,24.1
2022,10,Persons,Measured blood pressure,100 to less than 110,45-64,12.2
2022,10,Persons,Measured blood pressure,100 to less than 110,65-74,6.6
2022,10,Persons,Measured blood pressure,100 to less than 110,75 +,4.6
2022,10,Persons,Measured blood pressure,100 to less than 110,18-44,25.1
2022,10,Persons,Measured blood pressure,100 to less than 110,45 +,9.6
2022,10,Persons,Measured blood pressure,100 to less than 110,Total 18 +,16.9
2022,10,Persons,Measured blood pressure,110 to less than 120,18-24,30.5
2022,10,Persons,Measured blood pressure,110 to less than 120,25-34,30.4
2022,10,Persons,Measured blood pressure,110 to less than 120,35-44,28.7
2022,10,Persons,Measured blood pressure,110 to less than 120,45-54,25.4
2022,10,Persons,Measured blood pressure,110 to less than 120,55-64,16.4
2022,10,Persons,Measured blood pressure,110 to less than 120,65 +,14.4
2022,10,Persons,Measured blood pressure,110 to less than 120,25-44,29.6
2022,10,Persons,Measured blood pressure,110 to less than 120,45-64,21.2
2022,10,Persons,Measured blood pressure,110 to less than 120,65-74,14.9
2022,10,Persons,Measured blood pressure,110 to less than 120,75 +,13.9
2022,10,Persons,Measured blood pressure,110 to less than 120,18-44,29.8
2022,10,Persons,Measured blood pressure,110 to less than 120,45 +,18.5
2022,10,Persons,Measured blood pressure,110 to less than 120,Total 18 +,23.8
2022,10,Persons,Measured blood pressure,120 to less than 130,18-24,15.3
2022,10,Persons,Measured blood pressure,120 to less than 130,25-34,21.7
2022,10,Persons,Measured blood pressure,120 to less than 130,35-44,23.0
2022,10,Persons,Measured blood pressure,120 to less than 130,45-54,22.1
2022,10,Persons,Measured blood pressure,120 to less than 130,55-64,24.8
2022,10,Persons,Measured blood pressure,120 to less than 130,65 +,21.8
2022,10,Persons,Measured blood pressure,120 to less than 130,25-44,22.2
2022,10,Persons,Measured blood pressure,120 to less than 130,45-64,23.6
2022,10,Persons,Measured blood pressure,120 to less than 130,65-74,22.3
2022,10,Persons,Measured blood pressure,120 to less than 130,75 +,21.4
2022,10,Persons,Measured blood pressure,120 to less than 130,18-44,20.7
2022,10,Persons,Measured blood pressure,120 to less than 130,45 +,22.9
2022,10,Persons,Measured blood pressure,120 to less than 130,Total 18 +,21.8
2022,10,Persons,Measured blood pressure,130 to less than 140,18-24,6.7
2022,10,Persons,Measured blood pressure,130 to less than 140,25-34,7.9
2022,10,Persons,Measured blood pressure,130 to less than 140,35-44,11.3
2022,10,Persons,Measured blood pressure,130 to less than 140,45-54,15.6
2022,10,Persons,Measured blood pressure,130 to less than 140,55-64,19.6
2022,10,Persons,Measured blood pressure,130 to less than 140,65 +,17.5
2022,10,Persons,Measured blood pressure,130 to less than 140,25-44,9.5
2022,10,Persons,Measured blood pressure,130 to less than 140,45-64,17.6
2022,10,Persons,Measured blood pressure,130 to less than 140,65-74,18.0
2022,10,Persons,Measured blood pressure,130 to less than 140,75 +,16.8
2022,10,Persons,Measured blood pressure,130 to less than 140,18-44,8.9
2022,10,Persons,Measured blood pressure,130 to less than 140,45 +,17.6
2022,10,Persons,Measured blood pressure,130 to less than 140,Total 18 +,13.4
2022,10,Persons,Measured blood pressure,140 to less than 150,18-24,1.4
2022,10,Persons,Measured blood pressure,140 to less than 150,25-34,2.3
2022,10,Persons,Measured blood pressure,140 to less than 150,35-44,2.8
2022,10,Persons,Measured blood pressure,140 to less than 150,45-54,9.4
2022,10,Persons,Measured blood pressure,140 to less than 150,55-64,11.8
2022,10,Persons,Measured blood pressure,140 to less than 150,65 +,15.6
2022,10,Persons,Measured blood pressure,140 to less than 150,25-44,2.5
2022,10,Persons,Measured blood pressure,140 to less than 150,45-64,10.4
2022,10,Persons,Measured blood pressure,140 to less than 150,65-74,15.2
2022,10,Persons,Measured blood pressure,140 to less than 150,75 +,15.8
2022,10,Persons,Measured blood pressure,140 to less than 150,18-44,2.3
2022,10,Persons,Measured blood pressure,140 to less than 150,45 +,12.6
2022,10,Persons,Measured blood pressure,140 to less than 150,Total 18 +,7.7
2022,10,Persons,Measured blood pressure,150 to less than 160,18-24,0.3
2022,10,Persons,Measured blood pressure,150 to less than 160,25-34,0.5
2022,10,Persons,Measured blood pressure,150 to less than 160,35-44,1.4
2022,10,Persons,Measured blood pressure,150 to less than 160,45-54,4.3
2022,10,Persons,Measured blood pressure,150 to less than 160,55-64,6.9
2022,10,Persons,Measured blood pressure,150 to less than 160,65 +,10.2
2022,10,Persons,Measured blood pressure,150 to less than 160,25-44,0.9
2022,10,Persons,Measured blood pressure,150 to less than 160,45-64,5.7
2022,10,Persons,Measured blood pressure,150 to less than 160,65-74,10.2
2022,10,Persons,Measured blood pressure,150 to less than 160,75 +,9.8
2022,10,Persons,Measured blood pressure,150 to less than 160,18-44,0.8
2022,10,Persons,Measured blood pressure,150 to less than 160,45 +,7.5
2022,10,Persons,Measured blood pressure,150 to less than 160,Total 18 +,4.3
2022,10,Persons,Measured blood pressure,160 to less than 170,18-24,0.0
2022,10,Persons,Measured blood pressure,160 to less than 170,25-34,0.1
2022,10,Persons,Measured blood pressure,160 to less than 170,35-44,0.4
2022,10,Persons,Measured blood pressure,160 to less than 170,45-54,1.4
2022,10,Persons,Measured blood pressure,160 to less than 170,55-64,3.6
2022,10,Persons,Measured blood pressure,160 to less than 170,65 +,5.9
2022,10,Persons,Measured blood pressure,160 to less than 170,25-44,0.2
2022,10,Persons,Measured blood pressure,160 to less than 170,45-64,2.5
2022,10,Persons,Measured blood pressure,160 to less than 170,65-74,4.2
2022,10,Persons,Measured blood pressure,160 to less than 170,75 +,8.2
2022,10,Persons,Measured blood pressure,160 to less than 170,18-44,0.2
2022,10,Persons,Measured blood pressure,160 to less than 170,45 +,3.9
2022,10,Persons,Measured blood pressure,160 to less than 170,Total 18 +,2.2
2022,10,Persons,Measured blood pressure,170 or more,18-24,0.0
2022,10,Persons,Measured blood pressure,170 or more,25-34,0.1
2022,10,Persons,Measured blood pressure,170 or more,35-44,0.5
2022,10,Persons,Measured blood pressure,170 or more,45-54,1.3
2022,10,Persons,Measured blood pressure,170 or more,55-64,2.6
2022,10,Persons,Measured blood pressure,170 or more,65 +,5.8
2022,10,Persons,Measured blood pressure,170 or more,25-44,0.3
2022,10,Persons,Measured blood pressure,170 or more,45-64,1.9
2022,10,Persons,Measured blood pressure,170 or more,65-74,5.4
2022,10,Persons,Measured blood pressure,170 or more,75 +,6.4
2022,10,Persons,Measured blood pressure,170 or more,18-44,0.3
2022,10,Persons,Measured blood pressure,170 or more,45 +,3.4
2022,10,Persons,Measured blood pressure,170 or more,Total 18 +,1.9
2022,10,Persons,Measured blood pressure,Less than 60,18-24,12.9
2022,10,Persons,Measured blood pressure,Less than 60,25-34,3.8
2022,10,Persons,Measured blood pressure,Less than 60,35-44,3.5
2022,10,Persons,Measured blood pressure,Less than 60,45-54,2.7
2022,10,Persons,Measured blood pressure,Less than 60,55-64,2.0
2022,10,Persons,Measured blood pressure,Less than 60,65 +,5.9
2022,10,Persons,Measured blood pressure,Less than 60,25-44,3.8
2022,10,Persons,Measured blood pressure,Less than 60,45-64,2.4
2022,10,Persons,Measured blood pressure,Less than 60,65-74,4.3
2022,10,Persons,Measured blood pressure,Less than 60,75 +,7.7
2022,10,Persons,Measured blood pressure,Less than 60,18-44,5.9
2022,10,Persons,Measured blood pressure,Less than 60,45 +,3.8
2022,10,Persons,Measured blood pressure,Less than 60,Total 18 +,4.8
2022,10,Persons,Measured blood pressure,60 to less than 65,18-24,13.9
2022,10,Persons,Measured blood pressure,60 to less than 65,25-34,7.4
2022,10,Persons,Measured blood pressure,60 to less than 65,35-44,5.6
2022,10,Persons,Measured blood pressure,60 to less than 65,45-54,4.1
2022,10,Persons,Measured blood pressure,60 to less than 65,55-64,3.4
2022,10,Persons,Measured blood pressure,60 to less than 65,65 +,8.2
2022,10,Persons,Measured blood pressure,60 to less than 65,25-44,6.6
2022,10,Persons,Measured blood pressure,60 to less than 65,45-64,3.8
2022,10,Persons,Measured blood pressure,60 to less than 65,65-74,5.9
2022,10,Persons,Measured blood pressure,60 to less than 65,75 +,11.4
2022,10,Persons,Measured blood pressure,60 to less than 65,18-44,8.3
2022,10,Persons,Measured blood pressure,60 to less than 65,45 +,5.5
2022,10,Persons,Measured blood pressure,60 to less than 65,Total 18 +,6.9
2022,10,Persons,Measured blood pressure,65 to less than 70,18-24,14.1
2022,10,Persons,Measured blood pressure,65 to less than 70,25-34,14.2
2022,10,Persons,Measured blood pressure,65 to less than 70,35-44,12.6
2022,10,Persons,Measured blood pressure,65 to less than 70,45-54,6.4
2022,10,Persons,Measured blood pressure,65 to less than 70,55-64,6.2
2022,10,Persons,Measured blood pressure,65 to less than 70,65 +,13.3
2022,10,Persons,Measured blood pressure,65 to less than 70,25-44,13.3
2022,10,Persons,Measured blood pressure,65 to less than 70,45-64,6.3
2022,10,Persons,Measured blood pressure,65 to less than 70,65-74,12.0
2022,10,Persons,Measured blood pressure,65 to less than 70,75 +,14.9
2022,10,Persons,Measured blood pressure,65 to less than 70,18-44,13.6
2022,10,Persons,Measured blood pressure,65 to less than 70,45 +,9.1
2022,10,Persons,Measured blood pressure,65 to less than 70,Total 18 +,11.2
2022,10,Persons,Measured blood pressure,70 to less than 75,18-24,20.6
2022,10,Persons,Measured blood pressure,70 to less than 75,25-34,19.0
2022,10,Persons,Measured blood pressure,70 to less than 75,35-44,17.3
2022,10,Persons,Measured blood pressure,70 to less than 75,45-54,14.3
2022,10,Persons,Measured blood pressure,70 to less than 75,55-64,11.4
2022,10,Persons,Measured blood pressure,70 to less than 75,65 +,17.2
2022,10,Persons,Measured blood pressure,70 to less than 75,25-44,18.1
2022,10,Persons,Measured blood pressure,70 to less than 75,45-64,13.0
2022,10,Persons,Measured blood pressure,70 to less than 75,65-74,18.4
2022,10,Persons,Measured blood pressure,70 to less than 75,75 +,15.5
2022,10,Persons,Measured blood pressure,70 to less than 75,18-44,18.7
2022,10,Persons,Measured blood pressure,70 to less than 75,45 +,14.7
2022,10,Persons,Measured blood pressure,70 to less than 75,Total 18 +,16.6
2022,10,Persons,Measured blood pressure,75 to less than 80,18-24,16.8
2022,10,Persons,Measured blood pressure,75 to less than 80,25-34,18.8
2022,10,Persons,Measured blood pressure,75 to less than 80,35-44,17.6
2022,10,Persons,Measured blood pressure,75 to less than 80,45-54,18.0
2022,10,Persons,Measured blood pressure,75 to less than 80,55-64,21.5
